dataset_name,size_on_rses_gb,rses,on_tape
/BlackHole_BH5_MD-2000_MBH-11000_n-4_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.74274329,"T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
/BlackHole_BH5_MD-2000_MBH-6000_n-4_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.497796926,"T1_US_FNAL_Disk,T1_ES_PIC_Tape",True
/BlackHole_BH5_MD-2000_MBH-8000_n-2_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.626167468,"T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
/BlackHole_BH5_MD-3000_MBH-5000_n-4_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.330540406,"T2_US_MIT,T1_IT_CNAF_Tape",True
/BlackHole_BH5_MD-3000_MBH-8000_n-6_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.524269396,"T2_US_Nebraska,T1_IT_CNAF_Tape",True
/BlackHole_BH5_MD-4000_MBH-11000_n-2_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.48751416,"T1_US_FNAL_Disk,T1_ES_PIC_Tape",True
/BlackHole_BH5_MD-8000_MBH-11000_n-4_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.308258828,"T2_US_MIT,T1_UK_RAL_Tape",True
/BlackHole_BH5_MD-9000_MBH-11000_n-4_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.27766148,"T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
/BlackHole_BH6_MD6000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.403754006,"T1_UK_RAL_Tape,T2_US_Purdue",True
/BlackHole_BH6_MD6000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.379957128,"T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
/BlackHole_BH8_MD2000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.757208352,"T1_UK_RAL_Tape,T1_US_FNAL_Disk",True
/BlackHole_BH8_MD2000_MBH4000_n6_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,1.304333026,"T1_US_FNAL_Disk,T1_RU_JINR_Tape",True
/BlackHole_BH8_MD5000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.410257736,"T2_US_Florida,T1_US_FNAL_Tape",True
/BlackHole_BH8_MD5000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.130429434,"T1_US_FNAL_Tape,T2_US_Nebraska",True
/BlackHole_BH9_MD6000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.456542636,"T1_US_FNAL_Disk,T1_FR_CCIN2P3_Tape",True
/BprimeBToBH_M-1600_Width-30p_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,10.508411114,"T1_US_FNAL_Disk,T1_ES_PIC_Tape",True
/BprimeBToBZ_M-1400_Width-20p_TuneCUETP8M2T4_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,37.95695467,"T1_UK_RAL_Tape,T2_US_Wisconsin",True
/BprimeBToBZ_M-800_Width-30p_TuneCUETP8M2T4_13TeV-madgraph-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,36.967800258,"T2_US_Florida,T1_US_FNAL_Tape",True
